Priority	3psme[c]	pep[c]	pi[c]	skm5p[c]	param_PSCVT_total	param_pH	param_Temp	FileFlag	Target_Data
1	1	0	0.0019905358527674863	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.2847472489508014
1	1	0	0.0031547867224009647	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.38686317984685686
1	1	0	0.004999999999999999	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.5
1	1	0	0.007924465962305569	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.6131368201531431
1	1	0	0.012559432157547902	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7152527510491986
1	1	0	0.019905358527674864	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7992399910868982
1	1	0	0.03154786722400966	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.8631931113967901
1	1	0	0.049999999999999996	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.9090909090909091
1	1.e-6	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.0909090909090909
1	1.584893192461114e-6	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.13680688860321005
1	2.5118864315095823e-6	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.2007600089131019
1	3.981071705534969e-6	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.2847472489508012
1	6.30957344480193e-6	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.38686317984685686
1	0.00001	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.49999999999999994
1	0.00001584893192461114	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.613136820153143
1	0.000025118864315095822	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.7152527510491987
1	0.000039810717055349695	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.7992399910868981
1	0.00006309573444801929	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.8631931113967899
1	0.0001	0	1	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.9090909090909091
1	0	0.00001	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909091
1	0	0.00001584893192461114	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321005
1	0	0.000025118864315095822	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310186
1	0	0.000039810717055349695	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.2847472489508013
1	0	0.00006309573444801929	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.3868631798468568
1	0	0.0001	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5
1	0	0.00015848931924611142	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.0002511886431509582	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491988
1	0	0.00039810717055349735	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868982
1	0	0.000630957344480193	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.8631931113967899
1	0	0.001	0	1	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909091
1	0	1	0	9.000000000000007e-6	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909098
1	0	1	0	0.000014264038732150038	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860321014
1	0	1	0	0.000022606977883586257	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.20076000891310197
1	0	1	0	0.00003582964534981475	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.2847472489508014
1	0	1	0	0.00005678616100321741	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.38686317984685703
1	0	1	0	0.00009000000000000007	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.5000000000000002
1	0	1	0	0.00014264038732150037	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531432
1	0	1	0	0.00022606977883586258	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491988
1	0	1	0	0.00035829645349814786	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868985
1	0	1	0	0.0005678616100321741	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.86319311139679
1	0	1	0	0.0009000000000000007	1	5.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909093
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	21.
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.49157769993091
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	107.68149214816401
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	96.08995471851452
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	39.036544104396526
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	7.5	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	42.039355189350104
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	125.34353583384171
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	6.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	136.73840272782732
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
1	0	1	0	1	1	7.8	37	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/absRateFor.txt"	79.27421264277447
