t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1
1.	-0.000018527094740928946	1.	4.941344385094818e-10	1.	8.81755981831874e-10	1.	-3.564372341755064e-8	1.	1.874049808941569e-10	1.	9.273856293012352e-13	1.	-1.5715370178076973e-9	1.	-1.6766300488602778e-7	1.	-0.000018523995075099273	1.	-7.379172344127107e-6	1.	-6.856181564140536e-8	1.	-0.000018564216128929583	1.	-0.000017383350306163508	1.	-0.000014189251549218347	1.	-0.000018587499008134866	1.	-3.4324858360572603e-6	1.	1.6433175503792464e-11	1.	-0.000018878226803000264	1.	-2.1992664219765427e-12	1.	-1.8587501383081493e-11	1.	3.5325306412026737e-13	1.	-3.0316221960681126e-10	1.	7.201426013431068e-10	1.	1.0462703362797528e-11	1.	-1.9312513603318568e-9	1.	-1.9472303725021874e-12	1.	-0.000018527236260461218	1.	1.3174130120071899e-11	1.	2.0030885884284782e-11	1.	4.65251229945615e-12	1.	5.151638929454231e-13	1.	-4.9905616319094526e-11	1.	9.848996267011224e-12	1.	-4.973935362596982e-12	1.	1.1298631489850928e-11	1.	3.367706428593171e-13	1.	-5.0088560837176665e-11	1.	-1.08393158691913e-12	1.	-1.9368977317178854e-12	1.	7.039258694039522e-13	1.	-5.885411962971227e-6	1.	1.3047328576378868e-11	1.	-8.238084198325721e-9	1.	-1.4855469675737202e-6	1.	1.2398263709789e-12	1.	-2.3730716866154834e-11	1.	3.4446578019413993e-12	1.	-5.087147299760047e-11	1.	8.232484626163476e-10	1.	-1.5545792927177454e-10	1.	-8.389174328098251e-6	1.	-8.862210836710537e-6	1.	-0.000010141054559206723	1.	1.171349082935201e-12	1.	1.5271418541670166e-12	1.	4.1767227049298595e-13	1.	-9.667995485748748e-6	1.	-0.000017357564225826935	1.	-2.0002046323457903e-11	1.	-4.987656190118234e-12	1.	-1.6373547203811664e-8	1.	-1.6779860889679593e-7	1.	-0.000018540998100055017	1.	3.597106131474071e-9	1.	2.135405600565422e-11	1.	9.063949805496981e-13
1.2589254117941688	-0.000014325475021262536	1.2589254117941688	-1.0991824296452452e-9	1.2589254117941688	4.9345955649486805e-11	1.2589254117941688	4.644913860749943e-9	1.2589254117941688	1.9946514837278162e-11	1.2589254117941688	9.208511585159968e-13	1.2589254117941688	2.8862606365639457e-10	1.2589254117941688	-1.334669838970657e-8	1.2589254117941688	-0.000013960031147999492	1.2589254117941688	-3.352779330737898e-6	1.2589254117941688	3.12209017037735e-9	1.2589254117941688	-0.000014343525832130239	1.2589254117941688	-0.000012055774129401006	1.2589254117941688	-8.460495802319338e-6	1.2589254117941688	-0.000013976123236103039	1.2589254117941688	-1.166297238559428e-6	1.2589254117941688	3.0772687736483105e-12	1.2589254117941688	-0.000013754186087765337	1.2589254117941688	-1.3694787188296033e-11	1.2589254117941688	-2.674999540574882e-12	1.2589254117941688	3.4896432921000816e-13	1.2589254117941688	3.3491288915092132e-12	1.2589254117941688	4.840587137658962e-11	1.2589254117941688	3.083493400801544e-12	1.2589254117941688	2.8313864582412205e-9	1.2589254117941688	-6.639187399520245e-13	1.2589254117941688	-0.000014319942720483038	1.2589254117941688	2.230410956249926e-12	1.2589254117941688	3.514367978794572e-11	1.2589254117941688	1.8112877030193426e-11	1.2589254117941688	7.423144280288774e-13	1.2589254117941688	-2.8030741220213177e-11	1.2589254117941688	3.275272879578445e-12	1.2589254117941688	-1.380098506148905e-12	1.2589254117941688	2.8225966686092505e-12	1.2589254117941688	1.924301424929571e-12	1.2589254117941688	-2.7809131292751915e-11	1.2589254117941688	-3.089574456672227e-12	1.2589254117941688	-6.278038800868263e-13	1.2589254117941688	2.3894526382275437e-12	1.2589254117941688	-2.4714686251344457e-6	1.2589254117941688	2.26665405171367e-12	1.2589254117941688	-1.5198450374240426e-9	1.2589254117941688	-3.686438785267384e-7	1.2589254117941688	1.3542299760624288e-12	1.2589254117941688	-2.6486484141041248e-11	1.2589254117941688	2.646377845596585e-12	1.2589254117941688	-2.7512166277899906e-11	1.2589254117941688	5.75395948703513e-11	1.2589254117941688	1.2525017627390254e-10	1.2589254117941688	-4.015178737258535e-6	1.2589254117941688	-4.332731280782931e-6	1.2589254117941688	-5.257886368771469e-6	1.2589254117941688	1.304231902216682e-12	1.2589254117941688	1.243768824810567e-12	1.2589254117941688	2.0471250989330897e-12	1.2589254117941688	-4.911494553795002e-6	1.2589254117941688	-0.000011843863382720086	1.2589254117941688	-2.840275230926465e-12	1.2589254117941688	-1.4425429476571118e-12	1.2589254117941688	-2.5169158161831575e-9	1.2589254117941688	-1.3356606318669869e-8	1.2589254117941688	-0.000014293286006856819	1.2589254117941688	7.50750125126571e-10	1.2589254117941688	-6.340277898320581e-11	1.2589254117941688	-1.5052755894837844e-11
1.584893192461114	-0.000010355896222689164	1.584893192461114	-1.0383355518365968e-10	1.584893192461114	1.076295746020609e-10	1.584893192461114	-4.579621299693502e-9	1.584893192461114	3.680798302152829e-11	1.584893192461114	9.001734515717144e-16	1.584893192461114	1.3420914574374562e-11	1.584893192461114	1.012640083967277e-8	1.584893192461114	-9.769190489753707e-6	1.584893192461114	-1.2456899649126143e-6	1.584893192461114	-1.4049678955791102e-9	1.584893192461114	-0.000010359248070979911	1.584893192461114	-7.5940265486403635e-6	1.584893192461114	-4.40438638569524e-6	1.584893192461114	-9.752423746743262e-6	1.584893192461114	-3.0011357854606855e-7	1.584893192461114	2.584828295076249e-12	1.584893192461114	-9.222508823362197e-6	1.584893192461114	-3.8092051300719776e-12	1.584893192461114	-3.826130766881176e-12	1.584893192461114	-6.4392939942637595e-16	1.584893192461114	-4.587662232256881e-11	1.584893192461114	1.3166550854477713e-10	1.584893192461114	3.0902900448809562e-12	1.584893192461114	-1.1972452612467653e-10	1.584893192461114	-5.1825322834621156e-14	1.584893192461114	-0.000010346768067766268	1.584893192461114	2.6515185123676644e-12	1.584893192461114	2.1957021396586152e-11	1.584893192461114	4.113035521656789e-12	1.584893192461114	4.793722329548508e-14	1.584893192461114	-6.634675758041688e-13	1.584893192461114	3.1805811975785455e-12	1.584893192461114	-1.3813797225432236e-13	1.584893192461114	2.962723180649888e-12	1.584893192461114	5.738921761097842e-13	1.584893192461114	-6.79407246655577e-13	1.584893192461114	-5.087317702419225e-13	1.584893192461114	-5.2955152771470654e-14	1.584893192461114	5.644730918721604e-13	1.584893192461114	-8.270810414863815e-7	1.584893192461114	2.6704200392753003e-12	1.584893192461114	6.099924440912967e-11	1.584893192461114	-6.600364241644892e-8	1.584893192461114	1.1838468291868183e-14	1.584893192461114	-3.904265945965627e-14	1.584893192461114	1.1049407646453977e-14	1.584893192461114	-7.212771950635924e-13	1.584893192461114	1.0861718957124486e-10	1.584893192461114	-1.4126519347739403e-10	1.584893192461114	-1.594777424249034e-6	1.584893192461114	-1.7584874628173796e-6	1.584893192461114	-2.289570005022141e-6	1.584893192461114	1.5054067139633006e-14	1.584893192461114	4.634559246078957e-15	1.584893192461114	5.827838446491341e-13	1.584893192461114	-2.0833234545291e-6	1.584893192461114	-7.310446387963732e-6	1.584893192461114	-4.057210025159241e-12	1.584893192461114	-1.355930329953572e-13	1.584893192461114	-8.614403617198636e-10	1.584893192461114	1.0131119001013983e-8	1.584893192461114	-0.000010293699643186152	1.584893192461114	-1.0520875323034353e-10	1.584893192461114	-2.0644293690381107e-11	1.584893192461114	-8.88596786764124e-12
1.9952623149688828	-6.873789809751611e-6	1.9952623149688828	-2.922025157372897e-10	1.9952623149688828	1.6276446894583487e-11	1.9952623149688828	-2.0300713767434157e-9	1.9952623149688828	1.4702837913181805e-13	1.9952623149688828	7.151450983140284e-14	1.9952623149688828	1.447644200510603e-10	1.9952623149688828	1.7037152690766388e-9	1.9952623149688828	-6.2239821409640066e-6	1.9952623149688828	-3.60954569661175e-7	1.9952623149688828	-1.493431448558495e-9	1.9952623149688828	-6.867846237133638e-6	1.9952623149688828	-4.2365432638947445e-6	1.9952623149688828	-1.9414604153985617e-6	1.9952623149688828	-6.192117781027188e-6	1.9952623149688828	-5.4738859775461564e-8	1.9952623149688828	1.7548932736186234e-12	1.9952623149688828	-5.5699052447342986e-6	1.9952623149688828	-3.676084809886452e-13	1.9952623149688828	-7.208626002911047e-14	1.9952623149688828	2.0188837773037875e-14	1.9952623149688828	-9.952757840561193e-12	1.9952623149688828	6.480320087063617e-11	1.9952623149688828	4.036549658674443e-14	1.9952623149688828	8.717233233824969e-10	1.9952623149688828	-7.712572407136044e-14	1.9952623149688828	-6.8634164150774384e-6	1.9952623149688828	1.3471989639971436e-13	1.9952623149688828	5.105634824296066e-13	1.9952623149688828	4.1729193136092246e-13	1.9952623149688828	2.383610550220338e-14	1.9952623149688828	-1.9760519417080683e-12	1.9952623149688828	2.5770329128085633e-14	1.9952623149688828	-1.8381482701210433e-13	1.9952623149688828	6.42307558197018e-14	1.9952623149688828	3.7384797469001816e-14	1.9952623149688828	-1.9782090445884133e-12	1.9952623149688828	-8.15108939260984e-14	1.9952623149688828	-7.593857875530914e-14	1.9952623149688828	5.279658353809344e-14	1.9952623149688828	-2.0957216330504986e-7	1.9952623149688828	1.2946698772849666e-13	1.9952623149688828	2.400777260671086e-10	1.9952623149688828	-7.417009645810516e-9	1.9952623149688828	5.252229000284261e-14	1.9952623149688828	-1.1704671734241609e-12	1.9952623149688828	1.355986883517772e-13	1.9952623149688828	-2.0001235667006847e-12	1.9952623149688828	1.303791115901516e-11	1.9952623149688828	7.508365646457478e-12	1.9952623149688828	-4.842294777166868e-7	1.9952623149688828	-5.691674575485509e-7	1.9952623149688828	-8.053012477666918e-7	1.9952623149688828	4.989091435737744e-14	1.9952623149688828	6.307267941850182e-14	1.9952623149688828	4.085770772490717e-14	1.9952623149688828	-7.096131566462563e-7	1.9952623149688828	-3.978624022236557e-6	1.9952623149688828	-7.745470882978853e-14	1.9952623149688828	-1.8514904633528033e-13	1.9952623149688828	2.7375605486522477e-10	1.9952623149688828	1.7053175669471195e-9	1.9952623149688828	-6.799876059990531e-6	1.9952623149688828	-6.963273267198126e-11	1.9952623149688828	-3.095766634678863e-12	1.9952623149688828	-1.190592769702879e-13
2.5118864315095824	-4.093783935350101e-6	2.5118864315095824	6.1614176280207736e-12	2.5118864315095824	2.8422638774877383e-12	2.5118864315095824	4.00177255294884e-10	2.5118864315095824	3.573362609036054e-12	2.5118864315095824	3.16670507288251e-14	2.5118864315095824	8.255204809693399e-12	2.5118864315095824	3.53357177357708e-10	2.5118864315095824	-3.522881079297302e-6	2.5118864315095824	-7.88824908579402e-8	2.5118864315095824	1.5579760945156671e-10	2.5118864315095824	-4.084061359834566e-6	2.5118864315095824	-2.031516274688877e-6	2.5118864315095824	-6.918833581474812e-7	2.5118864315095824	-3.491327677892502e-6	2.5118864315095824	-1.2000866098891892e-8	2.5118864315095824	7.81762902553503e-14	2.5118864315095824	-2.9544603201917787e-6	2.5118864315095824	-5.18492587813016e-13	2.5118864315095824	-1.8236005634935926e-13	2.5118864315095824	1.0220315339612664e-14	2.5118864315095824	-2.0664737789475797e-12	2.5118864315095824	6.046673612645307e-12	2.5118864315095824	9.309128419137124e-14	2.5118864315095824	8.275317149409063e-11	2.5118864315095824	-8.852758097516967e-15	2.5118864315095824	-4.084340789291467e-6	2.5118864315095824	6.974466145988377e-14	2.5118864315095824	1.6871430109536013e-12	2.5118864315095824	5.067306560239984e-13	2.5118864315095824	2.025593945656153e-14	2.5118864315095824	-6.453023985421773e-13	2.5118864315095824	9.836088360276407e-14	2.5118864315095824	-1.7023293988831828e-14	2.5118864315095824	8.593907403246391e-14	2.5118864315095824	5.454742863819318e-14	2.5118864315095824	-6.370343177152977e-13	2.5118864315095824	-8.485708844076611e-14	2.5118864315095824	-7.892331503287338e-15	2.5118864315095824	6.705352705343449e-14	2.5118864315095824	-4.295725480791854e-8	2.5118864315095824	7.07225219332087e-14	2.5118864315095824	2.217242345958221e-12	2.5118864315095824	3.327643179116307e-9	2.5118864315095824	3.616894020902939e-14	2.5118864315095824	-7.432162522852624e-13	2.5118864315095824	6.747392322231126e-14	2.5118864315095824	-6.238315932380086e-13	2.5118864315095824	3.03617147804034e-12	2.5118864315095824	-2.2611167776107762e-11	2.5118864315095824	-1.1352502120897444e-7	2.5118864315095824	-1.3319426627006087e-7	2.5118864315095824	-2.0689078712364107e-7	2.5118864315095824	3.4906680531190905e-14	2.5118864315095824	3.0243724416322445e-14	2.5118864315095824	5.789226777079895e-14	2.5118864315095824	-1.7268491914602897e-7	2.5118864315095824	-1.8518881425611347e-6	2.5118864315095824	-1.9099725406420368e-13	2.5118864315095824	-1.8587846797925374e-14	2.5118864315095824	4.9912634135754324e-11	2.5118864315095824	3.5367121476065324e-10	2.5118864315095824	-4.025176794898152e-6	2.5118864315095824	-2.9930721704387676e-11	2.5118864315095824	-4.223522082287805e-12	2.5118864315095824	-4.613687250374669e-13
3.1622776601683795	-2.1278334263752366e-6	3.1622776601683795	-3.047234883440678e-11	3.1622776601683795	2.9707351715521084e-12	3.1622776601683795	1.3373325254940584e-10	3.1622776601683795	9.626531601847747e-13	3.1622776601683795	8.968881470039345e-16	3.1622776601683795	3.2031112079737064e-11	3.1622776601683795	-5.151294661697737e-11	3.1622776601683795	-1.72329044454191e-6	3.1622776601683795	-1.2080621137197908e-8	3.1622776601683795	-5.540667814348946e-10	3.1622776601683795	-2.1187605217888695e-6	3.1622776601683795	-8.087827419047729e-7	3.1622776601683795	-1.8588793709975532e-7	3.1622776601683795	-1.6959407407550195e-6	3.1622776601683795	5.791602427393507e-10	3.1622776601683795	2.177566355533221e-13	3.1622776601683795	-1.3242735791579798e-6	3.1622776601683795	-6.74305933152384e-14	3.1622776601683795	-1.258864677185109e-13	3.1622776601683795	1.6098234985659298e-16	3.1622776601683795	-2.3246474634437646e-12	3.1622776601683795	1.0677922681424364e-11	3.1622776601683795	6.809782573896344e-14	3.1622776601683795	7.446289876238444e-11	3.1622776601683795	-1.4579892238105636e-15	3.1622776601683795	-2.1207995687233774e-6	3.1622776601683795	5.884311512850859e-14	3.1622776601683795	5.270693157234537e-13	3.1622776601683795	4.0902499299781513e-14	3.1622776601683795	6.000278288787456e-17	3.1622776601683795	-2.14226873459103e-14	3.1622776601683795	6.998269218208827e-14	3.1622776601683795	-3.491066416029e-15	3.1622776601683795	6.541796894048373e-14	3.1622776601683795	8.180602169637987e-15	3.1622776601683795	-2.1679746529744752e-14	3.1622776601683795	-2.795174459853287e-15	3.1622776601683795	-1.468451982732778e-15	3.1622776601683795	6.959526724863621e-15	3.1622776601683795	-6.04406597015995e-9	3.1622776601683795	5.92391347804024e-14	3.1622776601683795	3.671050837464293e-11	3.1622776601683795	5.459973279395591e-10	3.1622776601683795	7.982110942684775e-17	3.1622776601683795	-3.960308040882662e-15	3.1622776601683795	8.098261899155365e-16	3.1622776601683795	-2.2472632710211533e-14	3.1622776601683795	2.9474660629505977e-12	3.1622776601683795	-7.0242741707089124e-12	3.1622776601683795	-2.0763647260556625e-8	3.1622776601683795	-2.0400541393971992e-8	3.1622776601683795	-3.7527699218833354e-8	3.1622776601683795	6.98333134376702e-17	3.1622776601683795	4.316987734570487e-16	3.1622776601683795	8.151352436781143e-15	3.1622776601683795	-3.031973613149246e-8	3.1622776601683795	-7.115587742193004e-7	3.1622776601683795	-1.318508960241359e-13	3.1622776601683795	-3.463512297103646e-15	3.1622776601683795	1.1481617148452337e-10	3.1622776601683795	-5.150810792210142e-11	3.1622776601683795	-2.076270204688005e-6	3.1622776601683795	-1.1755571330106477e-11	3.1622776601683795	-2.0419280657951623e-13	3.1622776601683795	-1.9242696782554457e-13
3.9810717055349776	-9.361189307934189e-7	3.9810717055349776	-1.3216619853886244e-11	3.9810717055349776	1.2557900413820872e-13	3.9810717055349776	1.1328901277442531e-10	3.9810717055349776	9.314888737731204e-14	3.9810717055349776	1.9974651772102133e-15	3.9810717055349776	7.225423467670339e-13	3.9810717055349776	-3.355277031775708e-11	3.9810717055349776	-6.991798136879526e-7	3.9810717055349776	4.912791508086028e-10	3.9810717055349776	6.96387755516016e-10	3.9810717055349776	-9.299726314622977e-7	3.9810717055349776	-2.4633734577427517e-7	3.9810717055349776	-3.649608538413545e-8	3.9810717055349776	-6.846009196647679e-7	3.9810717055349776	1.262238197451527e-9	3.9810717055349776	4.149602224159025e-14	3.9810717055349776	-4.855003705289473e-7	3.9810717055349776	-9.101914192985586e-15	3.9810717055349776	-4.909645093816366e-16	3.9810717055349776	4.457972765259489e-16	3.9810717055349776	-5.718271584405077e-14	3.9810717055349776	8.930797311613518e-13	3.9810717055349776	1.0106533947610977e-17	3.9810717055349776	4.31523328524814e-11	3.9810717055349776	-1.4436952118124206e-15	3.9810717055349776	-9.318840873137044e-7	3.9810717055349776	4.0376097523655705e-16	3.9810717055349776	2.2233539660908308e-14	3.9810717055349776	7.678955514201218e-15	3.9810717055349776	4.150192483077978e-16	3.9810717055349776	-3.579811384419397e-14	3.9810717055349776	5.559396360247183e-17	3.9810717055349776	-3.3122920334158455e-15	3.9810717055349776	-3.0311824360423217e-17	3.9810717055349776	6.905375830193934e-16	3.9810717055349776	-3.580241190282276e-14	3.9810717055349776	-1.4927634212119538e-15	3.9810717055349776	-1.411053208163418e-15	3.9810717055349776	9.531525731878923e-16	3.9810717055349776	7.886593723183575e-10	3.9810717055349776	3.4828734661296907e-16	3.9810717055349776	1.1101697411592036e-11	3.9810717055349776	-2.365552250485031e-10	3.9810717055349776	9.079651197303868e-16	3.9810717055349776	-2.2426178316416753e-14	3.9810717055349776	2.3549546872390145e-15	3.9810717055349776	-3.6180395488406684e-14	3.9810717055349776	7.068860221259868e-14	3.9810717055349776	-1.0827764254814839e-12	3.9810717055349776	-3.899220196210576e-9	3.9810717055349776	2.393400443207707e-9	3.9810717055349776	-4.599760854823022e-9	3.9810717055349776	8.629402303369188e-16	3.9810717055349776	1.111500290280211e-15	3.9810717055349776	7.520442805451805e-16	3.9810717055349776	-3.3313408075546575e-9	3.9810717055349776	-2.1297737896915147e-7	3.9810717055349776	-5.128389576975097e-16	3.9810717055349776	-3.339460997064114e-15	3.9810717055349776	2.4736128044273344e-12	3.9810717055349776	-3.360358449748453e-11	3.9810717055349776	-9.049621018949688e-7	3.9810717055349776	-9.785916122418304e-12	3.9810717055349776	-1.5319543209719615e-13	3.9810717055349776	-3.0093810904121792e-15
5.011872336272725	-3.328527071396931e-7	5.011872336272725	-6.590829762459339e-13	5.011872336272725	5.0123547003371684e-14	5.011872336272725	3.1572587775889406e-11	5.011872336272725	1.1955852471514258e-13	5.011872336272725	6.044960404715173e-16	5.011872336272725	2.44958395320787e-12	5.011872336272725	-1.4017168896570917e-11	5.011872336272725	-2.2353994032509717e-7	5.011872336272725	2.051785195142745e-10	5.011872336272725	-1.1895566704822572e-11	5.011872336272725	-3.2968395125975553e-7	5.011872336272725	-5.800379858233858e-8	5.011872336272725	-2.1885999684651496e-9	5.011872336272725	-2.215241032754315e-7	5.011872336272725	2.980178539113089e-10	5.011872336272725	5.921756050108646e-15	5.011872336272725	-1.2839126631743133e-7	5.011872336272725	-9.677056353611092e-15	5.011872336272725	-4.190619651044642e-15	5.011872336272725	1.6923785497744393e-16	5.011872336272725	-7.473472790492992e-14	5.011872336272725	3.842393399566003e-13	5.011872336272725	1.232997141608526e-15	5.011872336272725	1.4476203541241214e-12	5.011872336272725	-6.670538932466555e-17	5.011872336272725	-3.308273954436163e-7	5.011872336272725	9.2360323085362e-16	5.011872336272725	3.515010197821358e-14	5.011872336272725	7.111074641750507e-15	5.011872336272725	2.9001345062472644e-16	5.011872336272725	-8.663695503590128e-15	5.011872336272725	1.3140391396947746e-15	5.011872336272725	-1.092510115969215e-16	5.011872336272725	1.1417453842425964e-15	5.011872336272725	7.611034674155353e-16	5.011872336272725	-8.523913993946485e-15	5.011872336272725	-1.1922070276793424e-15	5.011872336272725	-4.3049080927019043e-17	5.011872336272725	9.481094378800198e-16	5.011872336272725	2.2664059928168883e-10	5.011872336272725	9.43909185748187e-16	5.011872336272725	1.848955024663009e-12	5.011872336272725	7.188221365439262e-11	5.011872336272725	5.138483919353306e-16	5.011872336272725	-1.1301822475161107e-14	5.011872336272725	9.638422137645023e-16	5.011872336272725	-8.290826262456751e-15	5.011872336272725	5.2659479962654673e-14	5.011872336272725	-1.4248775215147448e-12	5.011872336272725	-7.336054185386433e-10	5.011872336272725	3.631224505211317e-10	5.011872336272725	1.4468284922724709e-9	5.011872336272725	4.988093816976425e-16	5.011872336272725	4.217746637224039e-16	5.011872336272725	8.126116051528457e-16	5.011872336272725	1.6140087137753517e-9	5.011872336272725	-4.210699664306588e-8	5.011872336272725	-4.3302839490584495e-15	5.011872336272725	-1.290133520411064e-16	5.011872336272725	2.0984724611981832e-11	5.011872336272725	-1.4018780228902754e-11	5.011872336272725	-3.179524119681759e-7	5.011872336272725	-2.9710298102895337e-13	5.011872336272725	-1.2433742401702323e-13	5.011872336272725	-6.656342920318669e-15
6.309573444801943	-8.917195718553189e-8	6.309573444801943	-1.316085416805033e-12	6.309573444801943	4.198288826322051e-14	6.309573444801943	3.0546666891917546e-11	6.309573444801943	9.548484821020318e-15	6.309573444801943	1.6426522838899988e-17	6.309573444801943	1.5902683850492922e-12	6.309573444801943	-5.5348577380840655e-12	6.309573444801943	-5.141611878498239e-8	6.309573444801943	2.064697774383571e-11	6.309573444801943	1.129569673987506e-10	6.309573444801943	-8.796849311350402e-8	6.309573444801943	-1.0552027272321181e-8	6.309573444801943	2.333612740363556e-9	6.309573444801943	-5.323723483883851e-8	6.309573444801943	-2.9100797034218716e-10	6.309573444801943	6.7963538667400696e-15	6.309573444801943	-2.321152731520228e-8	6.309573444801943	-7.334027551599476e-16	6.309573444801943	-2.214091561663016e-15	6.309573444801943	0.	6.309573444801943	-5.6557244221644676e-14	6.309573444801943	3.3781113197037243e-13	6.309573444801943	7.933629148874562e-16	6.309573444801943	3.4309506034790695e-12	6.309573444801943	-1.9058682664190152e-17	6.309573444801943	-8.844202043194481e-8	6.309573444801943	6.813466457116883e-16	6.309573444801943	7.347003905267618e-15	6.309573444801943	2.261472500910187e-16	6.309573444801943	0.	6.309573444801943	-2.3162325862838867e-16	6.309573444801943	8.187474639636707e-16	6.309573444801943	-3.9727640580698706e-17	6.309573444801943	7.628475797373125e-16	6.309573444801943	7.056588439614277e-17	6.309573444801943	-2.318425681223709e-16	6.309573444801943	-1.0018546451086814e-17	6.309573444801943	-1.434969364233968e-17	6.309573444801943	5.547448838659732e-17	6.309573444801943	-2.1073450430206228e-11	6.309573444801943	6.915270505214005e-16	6.309573444801943	2.083246588615735e-12	6.309573444801943	-1.0492583865553185e-10	6.309573444801943	0.	6.309573444801943	-7.005261864768639e-17	6.309573444801943	9.936517667675363e-18	6.309573444801943	-2.4689774456391285e-16	6.309573444801943	4.130203563223682e-14	6.309573444801943	-5.961307396531969e-14	6.309573444801943	-1.3763958374853223e-10	6.309573444801943	-1.148840888170051e-9	6.309573444801943	2.5096119360992006e-10	6.309573444801943	-4.988093816976446e-18	6.309573444801943	4.962054867322417e-18	6.309573444801943	6.561460165830471e-17	6.309573444801943	2.594895573648089e-10	6.309573444801943	-7.340790207740224e-9	6.309573444801943	-2.2885438487251625e-15	6.309573444801943	-3.4734364011067085e-17	6.309573444801943	3.156233132241822e-12	6.309573444801943	-5.542816343889811e-12	6.309573444801943	-8.381114400316409e-8	6.309573444801943	-1.062208946327202e-12	6.309573444801943	6.61935140693029e-17	6.309573444801943	-2.346297121338296e-15
7.943282347242821	-1.7407831523478136e-8	7.943282347242821	-2.8998523293225225e-13	7.943282347242821	4.671535704181771e-16	7.943282347242821	7.814526167838176e-13	7.943282347242821	2.1530897145438464e-15	7.943282347242821	2.956774111001997e-17	7.943282347242821	2.0861741457592088e-14	7.943282347242821	-4.540909463648563e-12	7.943282347242821	-8.153841375248894e-9	7.943282347242821	7.426197838393731e-12	7.943282347242821	1.1854108511055645e-11	7.943282347242821	-1.711298530688691e-8	7.943282347242821	-2.013032096687302e-9	7.943282347242821	2.2422884363404244e-10	7.943282347242821	-8.845467307839023e-9	7.943282347242821	2.3789840597151824e-11	7.943282347242821	4.573417749468555e-16	7.943282347242821	-4.070437829185461e-9	7.943282347242821	-1.0036037702188713e-16	7.943282347242821	-1.583756481876242e-17	7.943282347242821	0.	7.943282347242821	1.3696458884799817e-17	7.943282347242821	1.2192702927599182e-15	7.943282347242821	-5.053266973805488e-18	7.943282347242821	7.134251692768459e-13	7.943282347242821	-1.9058682664190152e-17	7.943282347242821	-1.7232295630721246e-8	7.943282347242821	0.	7.943282347242821	2.8191591962188713e-16	7.943282347242821	6.030593335760508e-17	7.943282347242821	0.	7.943282347242821	-3.203300385286229e-16	7.943282347242821	-5.053996691133804e-18	7.943282347242821	-2.979573043552403e-17	7.943282347242821	0.	7.943282347242821	0.	7.943282347242821	-3.255661594909892e-16	7.943282347242821	-2.003709290217363e-17	7.943282347242821	-1.434969364233968e-17	7.943282347242821	5.043135307872487e-18	7.943282347242821	-1.4494943958914413e-11	7.943282347242821	0.	7.943282347242821	2.5219261094920795e-15	7.943282347242821	-1.2169659213519303e-11	7.943282347242821	4.988819339177988e-18	7.943282347242821	-2.0548768136654699e-16	7.943282347242821	2.9809553003026085e-17	7.943282347242821	-3.308429777156434e-16	7.943282347242821	9.437182789009953e-17	7.943282347242821	-5.056274119051951e-14	7.943282347242821	-7.252357633045445e-13	7.943282347242821	-3.855553575905371e-10	7.943282347242821	-9.80419455379007e-11	7.943282347242821	0.	7.943282347242821	9.924109734644832e-18	7.943282347242821	0.	7.943282347242821	-1.1718052343151544e-10	7.943282347242821	-2.1031777503586716e-9	7.943282347242821	-1.2820973942437703e-17	7.943282347242821	-2.977231200948607e-17	7.943282347242821	1.0945538735239051e-12	7.943282347242821	-4.544684564205597e-12	7.943282347242821	-1.6129077872884942e-8	7.943282347242821	-2.276554668267996e-13	7.943282347242821	-2.8699616457190936e-15	7.943282347242821	-3.06038754957163e-17
